key,,admin_name1,latitude,longitude,accuracy
IN,185159,Jammu and Kashmir,33.3727,74.6991,
IN,185201,Jammu and Kashmir,33.1528,74.4278,4
IN,185203,Jammu and Kashmir,33.1528,74.4278,
IN,185211,Jammu and Kashmir,33.1333,74.4,4
IN,185212,Jammu and Kashmir,33.375,74.2667,
IN,190001,Jammu and Kashmir,34.0694,74.8042,4
IN,190002,Jammu and Kashmir,34.0889,74.8083,4
IN,190003,Jammu and Kashmir,34.1944,74.5278,4
IN,190004,Jammu and Kashmir,34.0891,74.7558,
IN,190005,Jammu and Kashmir,34.0375,74.8,4
IN,190006,Jammu and Kashmir,34.0891,74.7558,
IN,190007,Jammu and Kashmir,34.0891,74.7558,
IN,190008,Jammu and Kashmir,34.0891,74.7558,
IN,190009,Jammu and Kashmir,34.0528,74.8083,4
IN,190010,Jammu and Kashmir,34.1292,74.8111,
IN,190011,Jammu and Kashmir,34.1292,74.8111,4
IN,190012,Jammu and Kashmir,34.1292,74.8111,
IN,190014,Jammu and Kashmir,34.1292,74.8111,
IN,190015,Jammu and Kashmir,34.1292,74.8111,
IN,190017,Jammu and Kashmir,34.1292,74.8111,
IN,191101,Jammu and Kashmir,32.35,75.4333,4
IN,191102,Jammu and Kashmir,34.025,74.9667,4
IN,191103,Jammu and Kashmir,33.1875,75.2,
IN,191104,Jammu and Kashmir,33.1875,75.2,
IN,191111,Jammu and Kashmir,34.0167,74.7167,4
IN,191112,Jammu and Kashmir,34.0167,74.7167,
IN,191113,Jammu and Kashmir,34.0167,74.7167,
IN,191121,Jammu and Kashmir,34.4,74.4,
IN,191123,Jammu and Kashmir,34.4,74.4,4
IN,191131,Jammu and Kashmir,33.6979,74.8792,
IN,191201,Jammu and Kashmir,34.2333,74.7833,4
IN,191202,Jammu and Kashmir,34.2667,74.9167,4
IN,191203,Jammu and Kashmir,34.2389,74.6375,4
IN,192101,Jammu and Kashmir,33.9056,75.2167,
IN,192121,Jammu and Kashmir,33.9056,75.2167,
IN,192122,Jammu and Kashmir,33.9056,75.2167,
IN,192123,Jammu and Kashmir,33.9333,75.1,4
IN,192124,Jammu and Kashmir,33.9056,75.2167,
IN,192125,Jammu and Kashmir,33.75,75.2167,4
IN,192126,Jammu and Kashmir,34.0333,75.3333,4
IN,192128,Jammu and Kashmir,33.9056,75.2167,
IN,192129,Jammu and Kashmir,33.9056,75.2167,
IN,192201,Jammu and Kashmir,33.7773,74.9708,
IN,192202,Jammu and Kashmir,33.7773,74.9708,
IN,192203,Jammu and Kashmir,33.7773,74.9708,
IN,192204,Jammu and Kashmir,33.7773,74.9708,
IN,192210,Jammu and Kashmir,34.0486,74.7458,
IN,192211,Jammu and Kashmir,34.0486,74.7458,4
IN,192212,Jammu and Kashmir,34.0486,74.7458,
IN,192221,Jammu and Kashmir,33.6333,75.15,4
IN,192231,Jammu and Kashmir,33.65,75.0167,4
IN,192232,Jammu and Kashmir,33.65,75.0167,
IN,192233,Jammu and Kashmir,33.65,75.0167,
IN,192301,Jammu and Kashmir,33.8833,74.9167,4
IN,192303,Jammu and Kashmir,33.8833,74.9167,
IN,192304,Jammu and Kashmir,33.8833,74.9167,
IN,192305,Jammu and Kashmir,33.8833,74.9167,
IN,192401,Jammu and Kashmir,33.8474,75.0685,
IN,193101,Jammu and Kashmir,34.125,74.3,
IN,193102,Jammu and Kashmir,34.125,74.3,
IN,193103,Jammu and Kashmir,34.125,74.3,
IN,193109,Jammu and Kashmir,34.125,74.3,
IN,193121,Jammu and Kashmir,34.1667,74.5667,4
IN,193122,Jammu and Kashmir,34.125,74.3,
IN,193123,Jammu and Kashmir,34.0833,74.0333,4
IN,193124,Jammu and Kashmir,34.125,74.3,
IN,193198,Jammu and Kashmir,34.125,74.3,
IN,193201,Jammu and Kashmir,34.3,74.4667,4
IN,193202,Jammu and Kashmir,34.3,74.4667,
IN,193221,Jammu and Kashmir,34.4,74.2833,4
IN,193222,Jammu and Kashmir,34.4,74.075,
IN,193223,Jammu and Kashmir,34.4,74.075,
IN,193225,Jammu and Kashmir,34.4,73.8667,4
IN,193301,Jammu and Kashmir,33.55,75.9667,
IN,193302,Jammu and Kashmir,33.55,75.9667,4
IN,193303,Jammu and Kashmir,33.55,75.9667,
IN,193402,Jammu and Kashmir,34.05,74.3833,
IN,193403,Jammu and Kashmir,34.05,74.3833,4
IN,193404,Jammu and Kashmir,34.05,74.3833,
IN,193411,Jammu and Kashmir,34.05,74.3833,
IN,193501,Jammu and Kashmir,34.2333,74.6333,4
IN,193502,Jammu and Kashmir,34.2333,74.6333,
IN,193504,Jammu and Kashmir,34.2333,74.6333,
IN,193508,Jammu and Kashmir,34.2333,74.6333,
IN,194101,Jammu and Kashmir,34.5667,76.1,
IN,194102,Jammu and Kashmir,34.5667,76.1,
IN,194103,Jammu and Kashmir,34.5667,76.1,4
IN,194104,Jammu and Kashmir,34.5667,76.1,
IN,194105,Jammu and Kashmir,34.5667,76.1,
IN,194106,Jammu and Kashmir,34.5667,76.1,
IN,194109,Jammu and Kashmir,34.5667,76.1,
IN,194201,Jammu and Kashmir,34.5667,76.1,
IN,194301,Jammu and Kashmir,34.5667,76.1,
IN,194302,Jammu and Kashmir,34.5667,76.1,
IN,194401,Jammu and Kashmir,34.5667,76.1,
IN,201009,Uttar Pradesh,27.2384,78.7478,
IN,201011,Uttar Pradesh,27.2384,78.7478,
IN,201201,Uttar Pradesh,27.2384,78.7478,
IN,201303,Uttar Pradesh,27.2384,78.7478,
IN,201304,Uttar Pradesh,27.2384,78.7478,
IN,202001,Uttar Pradesh,27.225,77.6571,
IN,202118,Uttar Pradesh,20.35,72.8167,4
IN,202121,Uttar Pradesh,27.7167,77.9333,
IN,202124,Uttar Pradesh,27.7167,77.9333,4
IN,202128,Uttar Pradesh,27.7167,77.9333,
IN,202132,Uttar Pradesh,28.0833,77.85,4
IN,202133,Uttar Pradesh,27.95,78.4667,4
IN,202134,Uttar Pradesh,27.85,78.4667,4
IN,202136,Uttar Pradesh,27.9611,78.2611,
IN,202139,Uttar Pradesh,27.9611,78.2611,
IN,202140,Uttar Pradesh,26.6667,77.1861,
IN,202141,Uttar Pradesh,26.6667,77.1861,
IN,202150,Uttar Pradesh,26.6667,77.1861,
IN,202165,Uttar Pradesh,28.05,77.5833,4
IN,202389,Uttar Pradesh,27.5,78.4333,
IN,202392,Uttar Pradesh,23.5167,74.7167,4
IN,202394,Uttar Pradesh,26.4,77.0667,
IN,202396,Uttar Pradesh,28.1833,78.05,4
IN,202397,Uttar Pradesh,27.5,78.4333,4
IN,202398,Uttar Pradesh,26.4,77.0667,
IN,202410,Uttar Pradesh,28.4,78.6167,4
IN,202412,Uttar Pradesh,28.45,78.7667,4
IN,202414,Uttar Pradesh,28.5,78.7167,4
IN,202415,Uttar Pradesh,28.45,78.7,
IN,202521,Uttar Pradesh,28.2667,78.4,4
IN,202523,Uttar Pradesh,28.3,78.3917,
IN,202525,Uttar Pradesh,28.3,78.3917,
IN,202526,Uttar Pradesh,28.3,78.3917,
IN,202527,Uttar Pradesh,28.3333,78.3833,4
IN,203001,Uttar Pradesh,28.8348,77.4664,
IN,203121,Uttar Pradesh,29.5878,77.2992,
IN,203131,Uttar Pradesh,29.5878,77.2992,
IN,203141,Uttar Pradesh,29.5878,77.2992,4
IN,203145,Uttar Pradesh,29.5878,77.2992,
IN,203155,Uttar Pradesh,29.5878,77.2992,
IN,203201,Uttar Pradesh,28.35,77.55,4
IN,203203,Uttar Pradesh,28.4583,77.55,
IN,203207,Uttar Pradesh,28.5667,77.55,4
IN,204101,Uttar Pradesh,27.2384,78.7478,
IN,204104,Uttar Pradesh,27.2384,78.7478,
IN,204212,Uttar Pradesh,27.2384,78.7478,
IN,204215,Uttar Pradesh,27.2384,78.7478,
IN,204216,Uttar Pradesh,27.2384,78.7478,
IN,205001,Uttar Pradesh,26.9833,79.8111,
IN,205119,Uttar Pradesh,27.1833,78.95,4
IN,205122,Uttar Pradesh,26.9833,79.8111,
IN,205130,Uttar Pradesh,26.9833,79.8111,
IN,205141,Uttar Pradesh,27.1167,80.15,4
IN,205142,Uttar Pradesh,26.65,80.3333,4
IN,205231,Uttar Pradesh,26.9833,79.8111,
IN,206001,Uttar Pradesh,26.7667,79.0333,4
IN,206002,Uttar Pradesh,26.7667,79.0333,4
IN,206120,Uttar Pradesh,26.6556,79.1889,
IN,206121,Uttar Pradesh,26.5667,79.3167,4
IN,206122,Uttar Pradesh,26.6556,79.1889,
IN,206125,Uttar Pradesh,26.6556,79.1889,
IN,206126,Uttar Pradesh,26.75,79.1,4
IN,206127,Uttar Pradesh,26.65,79.15,4
IN,206131,Uttar Pradesh,26.7197,78.9547,4
IN,206241,Uttar Pradesh,26.7167,79.4167,4
IN,206246,Uttar Pradesh,27.175,78.45,
IN,206248,Uttar Pradesh,27.6333,77.4833,4
IN,206250,Uttar Pradesh,26.35,81.1667,
IN,207001,Uttar Pradesh,28.0667,78.575,
IN,207122,Uttar Pradesh,28.0667,78.575,
IN,207242,Uttar Pradesh,29.2667,78.1167,4
IN,207243,Uttar Pradesh,27.7167,79.0167,4
IN,207244,Uttar Pradesh,28.2611,78.6611,
IN,207245,Uttar Pradesh,27.8,78.85,4
IN,207302,Uttar Pradesh,27.4833,78.3167,4
IN,207502,Uttar Pradesh,28.0667,78.575,
IN,208001,Uttar Pradesh,26.475,80.3083,
IN,208002,Uttar Pradesh,26.475,80.3083,
IN,208003,Uttar Pradesh,26.475,80.3083,
IN,208004,Uttar Pradesh,26.475,80.3083,
IN,208005,Uttar Pradesh,26.475,80.3083,
IN,208007,Uttar Pradesh,26.475,80.3083,
IN,208010,Uttar Pradesh,26.4833,80.2667,
IN,208011,Uttar Pradesh,26.4833,80.2667,
IN,208012,Uttar Pradesh,26.4833,80.2667,
IN,208013,Uttar Pradesh,26.4833,80.2667,
IN,208016,Uttar Pradesh,26.4833,80.2667,
IN,208017,Uttar Pradesh,26.4833,80.2667,
IN,208018,Uttar Pradesh,26.4833,80.2667,4
IN,208020,Uttar Pradesh,26.4667,80.35,
IN,208021,Uttar Pradesh,26.4667,80.35,
IN,208022,Uttar Pradesh,26.4667,80.35,
IN,208023,Uttar Pradesh,26.4667,80.35,4
IN,208024,Uttar Pradesh,26.4667,80.35,
IN,209101,Uttar Pradesh,27.01,79.9467,
IN,209115,Uttar Pradesh,27.01,79.9467,
IN,209203,Uttar Pradesh,27.01,79.9467,
IN,209206,Uttar Pradesh,27.01,79.9467,
IN,209301,Uttar Pradesh,27.01,79.9467,
IN,209401,Uttar Pradesh,26.25,80.45,4
IN,209601,Uttar Pradesh,27.3667,79.6333,
IN,209602,Uttar Pradesh,27.3667,79.6333,4
IN,209625,Uttar Pradesh,27.4,79.5667,4
IN,209723,Uttar Pradesh,26.9333,79.6833,4
IN,209724,Uttar Pradesh,27.2667,79.65,4
IN,209725,Uttar Pradesh,27.0667,79.9167,
IN,209731,Uttar Pradesh,27.05,79.65,4
IN,209733,Uttar Pradesh,27.05,79.65,
IN,209734,Uttar Pradesh,27.05,79.65,
IN,209738,Uttar Pradesh,27.05,79.65,
IN,209739,Uttar Pradesh,27.05,79.65,
IN,209801,Uttar Pradesh,26.7,80.6417,
IN,209821,Uttar Pradesh,26.6167,80.6333,4
IN,209841,Uttar Pradesh,26.7833,80.65,4
IN,209861,Uttar Pradesh,26.7,80.6417,
IN,210121,Uttar Pradesh,25.55,80.7167,4
IN,210125,Uttar Pradesh,25.5167,80.9167,4
IN,210126,Uttar Pradesh,25.75,80.4333,4
IN,210128,Uttar Pradesh,25.6167,80.5333,4
IN,210129,Uttar Pradesh,25.6083,80.65,
IN,210202,Uttar Pradesh,25.25,80.65,4
IN,210205,Uttar Pradesh,25.3833,81.15,4
IN,210206,Uttar Pradesh,25.35,80.9667,4
IN,210301,Uttar Pradesh,25.4611,80.5241,
IN,210421,Uttar Pradesh,25.3667,79.675,
IN,210423,Uttar Pradesh,25.3667,79.675,
IN,210427,Uttar Pradesh,25.2833,79.8667,4
IN,210429,Uttar Pradesh,25.45,79.4833,4
IN,210507,Uttar Pradesh,25.4611,80.5241,
IN,211001,Uttar Pradesh,25.425,81.8583,
IN,211002,Uttar Pradesh,25.425,81.8583,
IN,211003,Uttar Pradesh,25.4167,81.8333,4
IN,211004,Uttar Pradesh,25.425,81.8583,
IN,211006,Uttar Pradesh,25.4333,81.8833,4
IN,211007,Uttar Pradesh,25.425,81.8583,
IN,211008,Uttar Pradesh,25.425,81.8583,
IN,211014,Uttar Pradesh,25.425,81.8583,
IN,212202,Uttar Pradesh,25.4333,81.6333,4
IN,212203,Uttar Pradesh,25.4333,81.6333,
IN,212204,Uttar Pradesh,25.4333,81.6333,
IN,212213,Uttar Pradesh,25.4333,81.6333,
IN,212214,Uttar Pradesh,25.4333,81.6333,
IN,212218,Uttar Pradesh,25.4333,81.6333,
IN,212304,Uttar Pradesh,25.7278,80.9944,
IN,212401,Uttar Pradesh,25.7278,80.9944,
IN,212601,Uttar Pradesh,25.9333,80.8,4
IN,212622,Uttar Pradesh,25.875,80.675,
IN,212653,Uttar Pradesh,25.875,80.675,
IN,212654,Uttar Pradesh,25.875,80.675,
IN,212661,Uttar Pradesh,25.8167,80.55,4
IN,212663,Uttar Pradesh,25.8167,80.55,
IN,221001,Uttar Pradesh,25.3333,83,
IN,221002,Uttar Pradesh,25.307,83.041,4
IN,221003,Uttar Pradesh,25.3333,83,4
IN,221004,Uttar Pradesh,25.3333,83,
IN,221005,Uttar Pradesh,25.3333,83,
IN,221006,Uttar Pradesh,25.3333,83,
IN,221008,Uttar Pradesh,25.3333,83,
IN,221009,Uttar Pradesh,25.3333,83,
IN,221010,Uttar Pradesh,25.3333,83,
IN,221104,Uttar Pradesh,25.6475,83.1794,
IN,221105,Uttar Pradesh,25.6475,83.1794,
IN,221106,Uttar Pradesh,25.6475,83.1794,
IN,221108,Uttar Pradesh,25.6475,83.1794,
IN,221109,Uttar Pradesh,25.6475,83.1794,
IN,221115,Uttar Pradesh,25.6475,83.1794,
IN,221202,Uttar Pradesh,25.6475,83.1794,
IN,221209,Uttar Pradesh,25.6475,83.1794,
IN,221302,Uttar Pradesh,25.95,84.3833,4
IN,221305,Uttar Pradesh,25.95,84.3833,
IN,221308,Uttar Pradesh,25.95,84.3833,
IN,221310,Uttar Pradesh,25.95,84.3833,
IN,221311,Uttar Pradesh,25.95,84.3833,
IN,221314,Uttar Pradesh,25.95,84.3833,
IN,221402,Uttar Pradesh,25.6475,83.1794,
IN,221409,Uttar Pradesh,25.6475,83.1794,
IN,221501,Uttar Pradesh,25.3833,82.15,
IN,221503,Uttar Pradesh,25.3833,82.1833,4
IN,221504,Uttar Pradesh,25.3833,82.15,
IN,221505,Uttar Pradesh,25.3833,82.15,
IN,221507,Uttar Pradesh,25.3833,82.15,
IN,221508,Uttar Pradesh,25.3833,82.1167,4
IN,221603,Uttar Pradesh,26.1656,83.6894,4
IN,221705,Uttar Pradesh,25.9833,83.8833,
IN,221709,Uttar Pradesh,25.9833,83.8833,
IN,221711,Uttar Pradesh,25.9833,83.8833,4
IN,221719,Uttar Pradesh,25.9833,83.8833,
IN,222001,Uttar Pradesh,29.6383,77.3892,4
IN,222105,Uttar Pradesh,27.6261,80.1772,
IN,222110,Uttar Pradesh,27.6261,80.1772,
IN,222125,Uttar Pradesh,25.6,83.0167,
IN,222129,Uttar Pradesh,25.6,83.0167,4
IN,222132,Uttar Pradesh,29.6522,77.3378,
IN,222135,Uttar Pradesh,29.6522,77.3378,
IN,222136,Uttar Pradesh,29.6522,77.3378,
IN,222137,Uttar Pradesh,29.6522,77.3378,4
IN,222138,Uttar Pradesh,29.6522,77.3378,
IN,222143,Uttar Pradesh,27.6261,80.1772,
IN,222145,Uttar Pradesh,27.6261,80.1772,
IN,222148,Uttar Pradesh,27.6261,80.1772,
IN,222149,Uttar Pradesh,27.6261,80.1772,
IN,222172,Uttar Pradesh,27.6261,80.1772,
IN,222180,Uttar Pradesh,27.6261,80.1772,
IN,222302,Uttar Pradesh,26.15,82.2167,4
IN,222303,Uttar Pradesh,26.15,82.2167,
IN,223221,Uttar Pradesh,26.1833,82.9167,4
IN,223225,Uttar Pradesh,26.1333,82.8167,4
IN,224001,Uttar Pradesh,26.3667,82.85,
IN,224122,Uttar Pradesh,26.3667,82.85,
IN,224133,Uttar Pradesh,26.3667,82.85,
IN,224141,Uttar Pradesh,26.3667,82.85,
IN,224143,Uttar Pradesh,26.3667,82.85,
IN,224145,Uttar Pradesh,26.3667,82.85,
IN,224147,Uttar Pradesh,26.4167,82.9667,4
IN,224149,Uttar Pradesh,26.3167,82.7333,4
IN,224168,Uttar Pradesh,26.3667,82.85,
IN,224175,Uttar Pradesh,26.3667,82.85,
IN,224190,Uttar Pradesh,26.3667,82.85,
IN,224198,Uttar Pradesh,26.3667,82.85,
IN,224208,Uttar Pradesh,26.3667,82.85,
IN,224211,Uttar Pradesh,26.3667,82.85,
IN,224216,Uttar Pradesh,26.3667,82.85,
IN,224223,Uttar Pradesh,26.3667,82.85,
IN,225120,Uttar Pradesh,29.5475,77.3731,4
IN,225121,Uttar Pradesh,29.5475,77.3731,
IN,225203,Uttar Pradesh,27.7769,80.0966,
IN,225206,Uttar Pradesh,27.7769,80.0966,
IN,225305,Uttar Pradesh,27.7769,80.0966,
IN,225401,Uttar Pradesh,26.8917,81.4583,
IN,225403,Uttar Pradesh,25.4167,81.8333,
IN,225404,Uttar Pradesh,26.8917,81.4583,
IN,225411,Uttar Pradesh,26.8917,81.4583,
IN,225412,Uttar Pradesh,26.8917,81.4583,
IN,225414,Uttar Pradesh,26.8333,81.3333,4
IN,225415,Uttar Pradesh,26.95,81.5833,4
IN,226001,Uttar Pradesh,27.5167,79.9833,
IN,226002,Uttar Pradesh,27.5167,79.9833,
IN,226003,Uttar Pradesh,27.5167,79.9833,
IN,226004,Uttar Pradesh,27.5167,79.9833,
IN,226005,Uttar Pradesh,27.5167,79.9833,
IN,226006,Uttar Pradesh,27.5167,79.9833,
IN,226007,Uttar Pradesh,27.5167,79.9833,
IN,226009,Uttar Pradesh,27.5167,79.9833,
IN,226012,Uttar Pradesh,27.5167,79.9833,
IN,226014,Uttar Pradesh,27.5167,79.9833,
IN,226016,Uttar Pradesh,27.5167,79.9833,
IN,227116,Uttar Pradesh,26.5278,81.5111,
IN,227132,Uttar Pradesh,26.5278,81.5111,
IN,227202,Uttar Pradesh,26.5278,81.5111,
IN,227205,Uttar Pradesh,26.5278,81.5111,
IN,227308,Uttar Pradesh,26.6167,81.1333,4
IN,227801,Uttar Pradesh,26.4833,81.7,
IN,227806,Uttar Pradesh,26.4833,81.7,
IN,227808,Uttar Pradesh,26.4833,81.7,
IN,227809,Uttar Pradesh,26.75,80.5333,
IN,227812,Uttar Pradesh,26.4833,81.7,
IN,227815,Uttar Pradesh,26.5167,81.7833,4
IN,227817,Uttar Pradesh,26.45,81.6167,4
IN,228001,Uttar Pradesh,26.1667,82.3833,
IN,228118,Uttar Pradesh,26.1667,82.3833,
IN,228124,Uttar Pradesh,26.1667,82.3833,
IN,228132,Uttar Pradesh,26.1667,82.3833,
IN,228141,Uttar Pradesh,26.1667,82.3833,
IN,228145,Uttar Pradesh,26.1667,82.3833,4
IN,228161,Uttar Pradesh,26.1667,82.3833,
IN,228171,Uttar Pradesh,26.1667,82.3833,
IN,229001,Uttar Pradesh,26.2167,81.2333,4
IN,229010,Uttar Pradesh,26.2167,81.2333,
IN,229121,Uttar Pradesh,26.5258,80.8285,
IN,229123,Uttar Pradesh,26.5258,80.8285,
IN,229128,Uttar Pradesh,26.5258,80.8285,
IN,229129,Uttar Pradesh,26.5258,80.8285,
IN,229130,Uttar Pradesh,26.5258,80.8285,
IN,229203,Uttar Pradesh,26.0667,81.0333,4
IN,229204,Uttar Pradesh,26.1167,81.1667,4
IN,229206,Uttar Pradesh,26.0917,81.1,
IN,229209,Uttar Pradesh,26.0917,81.1,
IN,229301,Uttar Pradesh,26.4833,81.1167,4
IN,229303,Uttar Pradesh,26.35,81.1667,4
IN,229304,Uttar Pradesh,26.3611,81.2722,
IN,229305,Uttar Pradesh,26.25,81.5333,4
IN,229309,Uttar Pradesh,26.3611,81.2722,
IN,229310,Uttar Pradesh,26.3611,81.2722,
IN,229401,Uttar Pradesh,27.7994,79.295,
IN,229402,Uttar Pradesh,26.05,81.2833,4
IN,229407,Uttar Pradesh,29.5489,77.3067,4
IN,229408,Uttar Pradesh,27.7994,79.295,
IN,229410,Uttar Pradesh,25.65,81.6167,
IN,229413,Uttar Pradesh,25.65,81.6167,4
IN,229419,Uttar Pradesh,25.65,81.6167,
IN,230001,Uttar Pradesh,25.85,82.1167,
IN,230122,Uttar Pradesh,25.85,82.1167,
IN,230123,Uttar Pradesh,25.85,82.1167,
IN,230126,Uttar Pradesh,25.85,82.1167,
IN,230127,Uttar Pradesh,25.85,82.1167,
IN,230132,Uttar Pradesh,25.85,82.1167,
IN,230133,Uttar Pradesh,25.85,82.1167,
IN,230134,Uttar Pradesh,25.85,82.1167,
IN,230136,Uttar Pradesh,25.85,82.1167,
IN,230137,Uttar Pradesh,25.85,82.1167,
IN,230140,Uttar Pradesh,25.85,82.1167,
IN,230144,Uttar Pradesh,25.85,82.1167,
IN,230302,Uttar Pradesh,25.85,82.1167,4
IN,230403,Uttar Pradesh,25.85,82.1167,
IN,230404,Uttar Pradesh,25.85,82.1167,
IN,230405,Uttar Pradesh,25.85,82.1167,
IN,230406,Uttar Pradesh,25.85,82.1167,
IN,230502,Uttar Pradesh,25.85,82.1167,
IN,231001,Uttar Pradesh,24.8167,82.7889,
IN,231002,Uttar Pradesh,24.8167,82.7889,
IN,231207,Uttar Pradesh,24.7167,82.675,
IN,231211,Uttar Pradesh,25.0167,82.3667,4
IN,231215,Uttar Pradesh,24.7167,82.675,
IN,231219,Uttar Pradesh,24.4167,82.9833,4
IN,231225,Uttar Pradesh,24.7167,82.675,
IN,231301,Uttar Pradesh,25.0167,83.0167,4
IN,231302,Uttar Pradesh,25.0167,83.0167,
IN,231305,Uttar Pradesh,25.0167,83.0167,
IN,231311,Uttar Pradesh,25.0167,83.0167,
IN,231314,Uttar Pradesh,25.0167,83.0167,
IN,232101,Uttar Pradesh,26.2962,81.7729,
IN,232102,Uttar Pradesh,25.1833,83.1833,4
IN,232103,Uttar Pradesh,25.05,83.2167,4
IN,232104,Uttar Pradesh,25.2667,83.2667,4
IN,232106,Uttar Pradesh,29.685,77.425,4
IN,232116,Uttar Pradesh,26.2962,81.7729,
IN,232118,Uttar Pradesh,26.2962,81.7729,
IN,232119,Uttar Pradesh,26.2962,81.7729,
IN,232120,Uttar Pradesh,26.2962,81.7729,
IN,232221,Uttar Pradesh,24.25,83.3833,4
IN,232327,Uttar Pradesh,25.4333,83.5667,
IN,232329,Uttar Pradesh,25.4333,83.5667,4
IN,232331,Uttar Pradesh,25.4333,83.5667,
IN,232332,Uttar Pradesh,25.4333,83.5667,
IN,232341,Uttar Pradesh,25.4333,83.5667,
IN,232342,Uttar Pradesh,25.4333,83.5667,
IN,233201,Uttar Pradesh,25.5168,82.4525,
IN,233222,Uttar Pradesh,25.5168,82.4525,
IN,233227,Uttar Pradesh,25.5168,82.4525,
IN,233228,Uttar Pradesh,25.5168,82.4525,
IN,233232,Uttar Pradesh,25.5168,82.4525,
IN,233302,Uttar Pradesh,25.5168,82.4525,
IN,233305,Uttar Pradesh,25.5168,82.4525,
IN,233311,Uttar Pradesh,25.5168,82.4525,
IN,233312,Uttar Pradesh,25.5168,82.4525,
IN,241001,Uttar Pradesh,25.9167,79.6125,
IN,241121,Uttar Pradesh,25.825,79.3833,
IN,241122,Uttar Pradesh,25.825,79.3833,
IN,241123,Uttar Pradesh,24.4833,78.4167,4
IN,241126,Uttar Pradesh,27.1667,80.35,4
IN,241201,Uttar Pradesh,25.9167,79.6125,
IN,241302,Uttar Pradesh,27.1167,80.15,
IN,241402,Uttar Pradesh,25.2833,79.3333,4
IN,241405,Uttar Pradesh,25.2833,79.3333,
IN,241407,Uttar Pradesh,25.2833,79.3333,
IN,241504,Uttar Pradesh,26.7333,80.35,4
IN,242001,Uttar Pradesh,28.2236,79.1956,
IN,242101,Uttar Pradesh,28.2236,79.1956,
IN,242102,Uttar Pradesh,28.2236,79.1956,
IN,242221,Uttar Pradesh,27.7583,79.625,
IN,242225,Uttar Pradesh,27.8,79.8,4
IN,242227,Uttar Pradesh,27.7167,79.45,4
IN,242228,Uttar Pradesh,27.7583,79.625,
IN,242230,Uttar Pradesh,29.6344,77.4111,4
IN,242234,Uttar Pradesh,29.6344,77.4111,
IN,242302,Uttar Pradesh,27.9833,79.5833,4
IN,242303,Uttar Pradesh,27.9833,79.6583,
IN,242307,Uttar Pradesh,27.9833,79.7333,4
IN,242310,Uttar Pradesh,27.9833,79.6583,
IN,242311,Uttar Pradesh,27.9833,79.6583,
IN,243001,Uttar Pradesh,28.1759,79.263,
IN,243002,Uttar Pradesh,28.1759,79.263,
IN,243122,Uttar Pradesh,28.3833,79.4167,4
IN,243123,Uttar Pradesh,28.3833,79.4167,
IN,243127,Uttar Pradesh,28.3833,79.4167,
IN,243201,Uttar Pradesh,28.7833,79.5,4
IN,243203,Uttar Pradesh,28.5667,79.3917,
IN,243206,Uttar Pradesh,28.35,79.2833,4
IN,243403,Uttar Pradesh,28.1759,79.263,
IN,243503,Uttar Pradesh,28.2167,79.55,4
IN,243506,Uttar Pradesh,28.2167,79.55,
IN,243601,Uttar Pradesh,27.97,79.1233,
IN,243621,Uttar Pradesh,27.97,79.1233,
IN,243635,Uttar Pradesh,28.0333,79.4,4
IN,243636,Uttar Pradesh,28.0083,79.0917,
IN,243637,Uttar Pradesh,27.9,79.2,4
IN,243638,Uttar Pradesh,28.0833,78.75,4
IN,243639,Uttar Pradesh,28.0167,79.0167,4
IN,243641,Uttar Pradesh,27.8167,79.25,4
IN,244001,Uttar Pradesh,29.0889,78.6778,
IN,244102,Uttar Pradesh,29.0889,78.6778,
IN,244225,Uttar Pradesh,28.85,78.2333,
IN,244235,Uttar Pradesh,28.85,78.2333,4
IN,244236,Uttar Pradesh,28.85,78.2333,
IN,244241,Uttar Pradesh,28.85,78.2333,
IN,244242,Uttar Pradesh,28.85,78.2333,
IN,244255,Uttar Pradesh,28.85,78.2333,
IN,244302,Uttar Pradesh,29.0889,78.6778,
IN,244502,Uttar Pradesh,29.0889,78.6778,
IN,244601,Uttar Pradesh,29.2,78.85,4
IN,244711,Uttaranchal,29.2167,78.95,
IN,244713,Uttaranchal,29.2167,78.95,4
IN,244714,Uttaranchal,29.2167,78.95,
IN,244715,Uttaranchal,29.2167,78.95,
IN,244716,Uttaranchal,29.2167,78.95,
IN,244717,Uttaranchal,29.2167,78.95,
IN,244901,Uttar Pradesh,29.0889,78.6778,
IN,244925,Uttar Pradesh,29.0889,78.6778,
IN,245101,Uttar Pradesh,28.7167,77.7833,4
IN,245102,Uttar Pradesh,28.7167,77.7833,
IN,245201,Uttar Pradesh,28.7167,77.85,4
IN,245205,Uttar Pradesh,28.7167,77.85,
IN,245208,Uttar Pradesh,28.7167,77.85,
IN,245402,Uttar Pradesh,28.7167,77.8167,
IN,245407,Uttar Pradesh,28.7167,77.8167,
IN,245411,Uttar Pradesh,28.7167,77.8167,
IN,246001,Uttaranchal,29.8718,78.8233,
IN,246113,Uttaranchal,29.903,78.7458,
IN,246121,Uttaranchal,29.903,78.7458,
IN,246122,Uttaranchal,29.903,78.7458,
IN,246123,Uttaranchal,29.903,78.7458,
IN,246125,Uttaranchal,29.903,78.7458,
IN,246126,Uttaranchal,29.903,78.7458,
IN,246130,Uttaranchal,29.9,78.8167,
IN,246131,Uttaranchal,29.9,78.8167,
